YEAR,STATE,forest_cover_percentage,deforestation_rate,flood_occurrences,TOTAL_RAINFALL,ANNUAL RAINFALL,has_flood_data
2007.0,Sarawak,88.50305887655806,1.419607909660654,6.0,3663.442666666667,3663.448,True
2007.0,Sarawak,88.28111210872451,1.419187861912534,6.0,3663.442666666667,3663.448,True
2007.0,Sarawak,88.13186591268096,1.4188001255296538,6.0,3663.442666666667,3663.448,True
2007.0,Sarawak,88.0232431805854,1.418590101655594,6.0,3663.442666666667,3663.448,True
2007.0,Sarawak,87.83834947084081,1.418331610733674,6.0,3663.442666666667,3663.448,True
2007.0,Sarawak,86.93244380144827,1.414567336683214,6.0,3663.442666666667,3663.448,True
2007.0,Sarawak,83.46587051462716,1.3862545028916653,6.0,3663.442666666667,3663.448,True
2008.0,Sarawak,92.40357379855236,1.3243378492505178,10.0,3976.836666666667,3976.8433333333332,True
2008.0,Sarawak,87.18137055925722,1.3216883173008378,10.0,3976.836666666667,3976.8433333333332,True
2008.0,Sarawak,86.95972267155214,1.3213894371723678,10.0,3976.836666666667,3976.8433333333332,True
2008.0,Sarawak,86.81079151131968,1.321074401361278,10.0,3976.836666666667,3976.8433333333332,True
2008.0,Sarawak,86.70232225820901,1.3209209223763878,10.0,3976.836666666667,3976.8433333333332,True
2008.0,Sarawak,86.51766280586241,1.3206866649783977,10.0,3976.836666666667,3976.8433333333332,True
2008.0,Sarawak,85.61486710537423,1.3175766960740478,10.0,3976.836666666667,3976.8433333333332,True
2008.0,Sarawak,82.17061289409263,1.295257620534519,10.0,3976.836666666667,3976.8433333333332,True
2009.0,Sarawak,89.92034036792144,2.483233430630932,11.0,3586.4,3586.4033333333336,True
2009.0,Sarawak,84.70233760610749,2.479032953149732,11.0,3586.4,3586.4033333333336,True
2009.0,Sarawak,84.48120670024625,2.4785159713058924,11.0,3586.4,3586.4033333333336,True
2009.0,Sarawak,84.33288945595335,2.477902055366332,11.0,3586.4,3586.4033333333336,True
2009.0,Sarawak,84.2246867716059,2.477635486603102,11.0,3586.4,3586.4033333333336,True
2009.0,Sarawak,84.04043928916613,2.4772235166962924,11.0,3586.4,3586.4033333333336,True
2009.0,Sarawak,83.14299919746647,2.4718679079077623,11.0,3586.4,3586.4033333333336,True
2009.0,Sarawak,79.74337505942262,2.4272378346700143,11.0,3586.4,3586.4033333333336,True
2010.0,Sarawak,88.8129652584162,1.1073751095052364,1.0,3665.6486666666665,3665.646,True
2010.0,Sarawak,83.59799976493481,1.1043378411726763,1.0,3665.6486666666665,3665.646,True
2010.0,Sarawak,83.37715158351942,1.1040551167268264,1.0,3665.6486666666665,3665.646,True
2010.0,Sarawak,83.22909283014845,1.1037966258049066,1.0,3665.6486666666665,3665.646,True
2010.0,Sarawak,83.12101939126195,1.1036673803439463,1.0,3665.6486666666665,3665.646,True
2010.0,Sarawak,82.93699808837886,1.1034412007872665,1.0,3665.6486666666665,3665.646,True
2010.0,Sarawak,82.04204597180268,1.1009532256637864,1.0,3665.6486666666665,3665.646,True
2010.0,Sarawak,78.65919951015971,1.0841755492629173,1.0,3665.6486666666665,3665.646,True
2011.0,Sarawak,87.26147043368718,1.5514948247290188,0.0,,,False
2011.0,Sarawak,82.0516666808029,1.546333084131929,0.0,,,False
2011.0,Sarawak,81.83125470281823,1.545896880701189,0.0,,,False
2011.0,Sarawak,81.68369677560847,1.545396054539969,0.0,,,False
2011.0,Sarawak,81.5758656719613,1.545153719300669,0.0,,,False
2011.0,Sarawak,81.39219979409582,1.544798294283029,0.0,,,False
2011.0,Sarawak,80.50097156236356,1.541074409439119,0.0,,,False
2011.0,Sarawak,77.13977371543137,1.5194257947283198,0.0,,,False
2012.0,Sarawak,85.06446723203479,2.1970032016524037,0.0,,,False
2012.0,Sarawak,79.8772975905011,2.1743690903017843,0.0,,,False
2012.0,Sarawak,79.65872736033513,2.172527342483104,0.0,,,False
2012.0,Sarawak,79.51276076786344,2.170936007745034,0.0,,,False
2012.0,Sarawak,79.40568898129939,2.1701766906618944,0.0,,,False
2012.0,Sarawak,79.22327516883698,2.1689246252588443,0.0,,,False
2012.0,Sarawak,78.34073869435427,2.1602328680092846,0.0,,,False
2012.0,Sarawak,75.02128713131218,2.1184865841192067,0.0,,,False
2013.0,Sarawak,83.9860592614672,1.078407970567577,0.0,,,False
2013.0,Sarawak,78.83265499660934,1.0446425938917787,0.0,,,False
2013.0,Sarawak,78.61562763413357,1.0430997262015689,0.0,,,False
2013.0,Sarawak,78.47092118490623,1.041839582957209,0.0,,,False
2013.0,Sarawak,78.36468949383843,1.040999487460969,0.0,,,False
2013.0,Sarawak,78.18369738144656,1.039577787390409,0.0,,,False
2013.0,Sarawak,77.30952955056102,1.0312091437932491,0.0,,,False
